t,x,theta,u
0.658,-0.652291,-0.196502,2.83245
0.659,-0.652541,-0.196283,2.8257
0.66,-0.652788,-0.196062,2.81895
0.661,-0.653033,-0.19584,2.81219
0.662,-0.653275,-0.195616,2.80544
0.663,-0.653515,-0.19539,2.79868
0.664,-0.653753,-0.195163,2.79192
0.665,-0.653988,-0.194935,2.78515
0.666,-0.654221,-0.194705,2.77839
0.667,-0.654451,-0.194473,2.77162
0.668,-0.654679,-0.19424,2.76485
0.669,-0.654905,-0.194005,2.75808
0.67,-0.655128,-0.193769,2.75131
0.671,-0.655349,-0.193532,2.74454
0.672,-0.655567,-0.193293,2.73777
0.673,-0.655783,-0.193053,2.731
0.674,-0.655997,-0.192811,2.72422
0.675,-0.656209,-0.192568,2.71745
0.676,-0.656418,-0.192323,2.71067
0.677,-0.656625,-0.192078,2.7039
0.678,-0.656829,-0.19183,2.69712
0.679,-0.657031,-0.191582,2.69034
0.68,-0.657231,-0.191332,2.68357
0.681,-0.657429,-0.191081,2.67679
0.682,-0.657624,-0.190828,2.67002
0.683,-0.657817,-0.190574,2.66325
0.684,-0.658007,-0.190319,2.65647
0.685,-0.658196,-0.190063,2.6497
0.686,-0.658382,-0.189805,2.64293
0.687,-0.658566,-0.189546,2.63616
0.688,-0.658747,-0.189286,2.62939
0.689,-0.658927,-0.189025,2.62262
0.69,-0.659104,-0.188762,2.61585
0.691,-0.659279,-0.188498,2.60909
0.692,-0.659451,-0.188233,2.60232
0.693,-0.659621,-0.187967,2.59556
0.694,-0.65979,-0.1877,2.5888
0.695,-0.659956,-0.187431,2.58204
0.696,-0.660119,-0.187161,2.57529
0.697,-0.660281,-0.186891,2.56853
0.698,-0.66044,-0.186619,2.56178
0.699,-0.660597,-0.186346,2.55503
0.7,-0.660752,-0.186071,2.54829
0.701,-0.660905,-0.185796,2.54154
0.702,-0.661055,-0.18552,2.5348
0.703,-0.661204,-0.185242,2.52806
0.704,-0.66135,-0.184964,2.52133
0.705,-0.661494,-0.184684,2.5146
0.706,-0.661636,-0.184404,2.50787
0.707,-0.661776,-0.184122,2.50114
0.708,-0.661913,-0.18384,2.49442
0.709,-0.662049,-0.183556,2.4877
0.71,-0.662182,-0.183271,2.48099
0.711,-0.662314,-0.182986,2.47428
0.712,-0.662443,-0.182699,2.46757
0.713,-0.66257,-0.182412,2.46087
0.714,-0.662695,-0.182123,2.45417
0.715,-0.662818,-0.181834,2.44748
0.716,-0.662938,-0.181543,2.44079
0.717,-0.663057,-0.181252,2.4341
0.718,-0.663174,-0.18096,2.42742
0.719,-0.663288,-0.180667,2.42074
0.72,-0.663401,-0.180372,2.41407
0.721,-0.663511,-0.180078,2.4074
0.722,-0.663619,-0.179782,2.40074
0.723,-0.663726,-0.179485,2.39408
0.724,-0.66383,-0.179188,2.38743
0.725,-0.663932,-0.178889,2.38078
0.726,-0.664032,-0.17859,2.37414
0.727,-0.664131,-0.17829,2.3675
0.728,-0.664227,-0.177989,2.36087
0.729,-0.664321,-0.177688,2.35425
0.73,-0.664413,-0.177385,2.34763
0.731,-0.664503,-0.177082,2.34101
0.732,-0.664591,-0.176778,2.3344
0.733,-0.664678,-0.176473,2.3278
0.734,-0.664762,-0.176167,2.3212
0.735,-0.664844,-0.175861,2.31461
0.736,-0.664924,-0.175554,2.30803
0.737,-0.665003,-0.175246,2.30145
0.738,-0.665079,-0.174938,2.29487
0.739,-0.665153,-0.174629,2.28831
0.74,-0.665226,-0.174319,2.28175
0.741,-0.665296,-0.174008,2.27519
0.742,-0.665365,-0.173697,2.26865
0.743,-0.665431,-0.173385,2.26211
0.744,-0.665496,-0.173072,2.25557
0.745,-0.665559,-0.172759,2.24905
0.746,-0.66562,-0.172445,2.24253
0.747,-0.665679,-0.172131,2.23601
0.748,-0.665736,-0.171815,2.22951
0.749,-0.665791,-0.1715,2.22301
0.75,-0.665844,-0.171183,2.21652
0.751,-0.665896,-0.170866,2.21003
0.752,-0.665945,-0.170548,2.20355
0.753,-0.665993,-0.17023,2.19709
0.754,-0.666039,-0.169911,2.19062
0.755,-0.666083,-0.169592,2.18417
0.756,-0.666125,-0.169272,2.17772
0.757,-0.666165,-0.168951,2.17128
0.758,-0.666204,-0.16863,2.16485
0.759,-0.66624,-0.168309,2.15842
0.76,-0.666275,-0.167987,2.15201
0.761,-0.666308,-0.167664,2.1456
0.762,-0.666339,-0.167341,2.1392
0.763,-0.666368,-0.167017,2.13281
0.764,-0.666396,-0.166693,2.12642
0.765,-0.666421,-0.166368,2.12005
0.766,-0.666445,-0.166043,2.11368
0.767,-0.666467,-0.165718,2.10732
0.768,-0.666488,-0.165391,2.10097
0.769,-0.666506,-0.165065,2.09462
0.77,-0.666523,-0.164738,2.08829
0.771,-0.666538,-0.164411,2.08196
0.772,-0.666551,-0.164083,2.07565
0.773,-0.666563,-0.163754,2.06934
0.774,-0.666573,-0.163426,2.06304
0.775,-0.666581,-0.163096,2.05675
0.776,-0.666587,-0.162767,2.05046
0.777,-0.666592,-0.162437,2.04419
0.778,-0.666594,-0.162107,2.03792
0.779,-0.666596,-0.161776,2.03167
0.78,-0.666595,-0.161445,2.02542
0.781,-0.666593,-0.161113,2.01918
0.782,-0.666589,-0.160782,2.01295
0.783,-0.666583,-0.160449,2.00673
0.784,-0.666575,-0.160117,2.00052
0.785,-0.666566,-0.159784,1.99432
0.786,-0.666556,-0.159451,1.98813
0.787,-0.666543,-0.159117,1.98195
0.788,-0.666529,-0.158784,1.97577
0.789,-0.666513,-0.158449,1.96961
0.79,-0.666496,-0.158115,1.96345
0.791,-0.666477,-0.15778,1.95731
0.792,-0.666456,-0.157445,1.95117
0.793,-0.666433,-0.15711,1.94505
0.794,-0.666409,-0.156774,1.93893
0.795,-0.666384,-0.156438,1.93282
0.796,-0.666356,-0.156102,1.92673
0.797,-0.666327,-0.155766,1.92064
0.798,-0.666297,-0.155429,1.91456
0.799,-0.666265,-0.155092,1.9085
0.8,-0.666231,-0.154755,1.90244
0.801,-0.666196,-0.154418,1.89639
0.802,-0.666159,-0.154081,1.89035
0.803,-0.66612,-0.153743,1.88432
0.804,-0.66608,-0.153405,1.87831
0.805,-0.666038,-0.153067,1.8723
0.806,-0.665995,-0.152728,1.8663
0.807,-0.66595,-0.15239,1.86031
0.808,-0.665904,-0.152051,1.85434
0.809,-0.665856,-0.151712,1.84837
0.81,-0.665806,-0.151373,1.84241
0.811,-0.665755,-0.151034,1.83646
0.812,-0.665703,-0.150694,1.83053
0.813,-0.665649,-0.150354,1.8246
0.814,-0.665593,-0.150015,1.81869
0.815,-0.665536,-0.149675,1.81278
0.816,-0.665477,-0.149335,1.80688
0.817,-0.665417,-0.148995,1.801
0.818,-0.665355,-0.148654,1.79513
0.819,-0.665292,-0.148314,1.78926
0.82,-0.665227,-0.147974,1.78341
0.821,-0.665161,-0.147633,1.77757
0.822,-0.665093,-0.147292,1.77173
0.823,-0.665024,-0.146951,1.76591
0.824,-0.664953,-0.146611,1.7601
0.825,-0.664881,-0.14627,1.7543
0.826,-0.664807,-0.145928,1.74851
0.827,-0.664732,-0.145587,1.74273
0.828,-0.664656,-0.145246,1.73697
0.829,-0.664578,-0.144905,1.73121
0.83,-0.664498,-0.144564,1.72546
0.831,-0.664417,-0.144222,1.71973
0.832,-0.664335,-0.143881,1.714
0.833,-0.664251,-0.143539,1.70829
0.834,-0.664166,-0.143198,1.70259
0.835,-0.664079,-0.142856,1.69689
0.836,-0.663991,-0.142515,1.69121
0.837,-0.663902,-0.142173,1.68554
0.838,-0.663811,-0.141832,1.67988
0.839,-0.663719,-0.14149,1.67423
0.84,-0.663625,-0.141148,1.6686
0.841,-0.66353,-0.140807,1.66297
0.842,-0.663433,-0.140465,1.65736
0.843,-0.663335,-0.140124,1.65175
0.844,-0.663236,-0.139782,1.64616
0.845,-0.663136,-0.139441,1.64058
0.846,-0.663034,-0.139099,1.635
0.847,-0.66293,-0.138758,1.62944
0.848,-0.662826,-0.138416,1.6239
0.849,-0.66272,-0.138075,1.61836
0.85,-0.662612,-0.137733,1.61283
0.851,-0.662503,-0.137392,1.60732
0.852,-0.662393,-0.137051,1.60181
0.853,-0.662282,-0.13671,1.59632
0.854,-0.662169,-0.136368,1.59084
0.855,-0.662055,-0.136027,1.58537
0.856,-0.66194,-0.135686,1.57991
0.857,-0.661823,-0.135345,1.57446
0.858,-0.661705,-0.135005,1.56902
0.859,-0.661586,-0.134664,1.5636
0.86,-0.661465,-0.134323,1.55818
0.861,-0.661343,-0.133983,1.55278
0.862,-0.66122,-0.133642,1.54739
0.863,-0.661095,-0.133302,1.54201
0.864,-0.66097,-0.132962,1.53664
0.865,-0.660843,-0.132621,1.53128
0.866,-0.660714,-0.132281,1.52593
0.867,-0.660585,-0.131942,1.5206
0.868,-0.660454,-0.131602,1.51527
0.869,-0.660322,-0.131262,1.50996
0.87,-0.660188,-0.130923,1.50466
0.871,-0.660054,-0.130583,1.49937
0.872,-0.659918,-0.130244,1.49409
0.873,-0.659781,-0.129905,1.48883
0.874,-0.659642,-0.129566,1.48357
0.875,-0.659503,-0.129227,1.47833
0.876,-0.659362,-0.128889,1.47309
0.877,-0.65922,-0.12855,1.46787
0.878,-0.659077,-0.128212,1.46266
0.879,-0.658932,-0.127874,1.45746
0.88,-0.658787,-0.127536,1.45228
0.881,-0.65864,-0.127198,1.4471
0.882,-0.658492,-0.126861,1.44194
0.883,-0.658342,-0.126523,1.43678
0.884,-0.658192,-0.126186,1.43164
0.885,-0.65804,-0.125849,1.42651
0.886,-0.657887,-0.125512,1.42139
0.887,-0.657733,-0.125175,1.41629
0.888,-0.657578,-0.124839,1.41119
0.889,-0.657422,-0.124503,1.40611
0.89,-0.657264,-0.124167,1.40103
0.891,-0.657106,-0.123831,1.39597
0.892,-0.656946,-0.123495,1.39092
0.893,-0.656785,-0.12316,1.38588
0.894,-0.656623,-0.122825,1.38086
0.895,-0.656459,-0.12249,1.37584
0.896,-0.656295,-0.122155,1.37084
0.897,-0.65613,-0.121821,1.36584
0.898,-0.655963,-0.121487,1.36086
0.899,-0.655795,-0.121153,1.35589
0.9,-0.655626,-0.120819,1.35093
0.901,-0.655456,-0.120486,1.34599
0.902,-0.655285,-0.120152,1.34105
0.903,-0.655113,-0.119819,1.33613
0.904,-0.654939,-0.119487,1.33121
0.905,-0.654765,-0.119154,1.32631
0.906,-0.654589,-0.118822,1.32142
0.907,-0.654413,-0.11849,1.31654
0.908,-0.654235,-0.118158,1.31168
0.909,-0.654056,-0.117827,1.30682
0.91,-0.653876,-0.117496,1.30198
0.911,-0.653695,-0.117165,1.29714
0.912,-0.653513,-0.116835,1.29232
0.913,-0.65333,-0.116504,1.28751
0.914,-0.653146,-0.116174,1.28271
0.915,-0.652961,-0.115845,1.27793
0.916,-0.652775,-0.115515,1.27315
0.917,-0.652587,-0.115186,1.26839
0.918,-0.652399,-0.114857,1.26363
0.919,-0.652209,-0.114529,1.25889
0.92,-0.652019,-0.114201,1.25416
0.921,-0.651828,-0.113873,1.24944
0.922,-0.651635,-0.113545,1.24473
0.923,-0.651442,-0.113218,1.24004
0.924,-0.651247,-0.112891,1.23535
0.925,-0.651051,-0.112565,1.23068
0.926,-0.650855,-0.112238,1.22602
0.927,-0.650657,-0.111912,1.22136
0.928,-0.650459,-0.111587,1.21672
0.929,-0.650259,-0.111261,1.2121
0.93,-0.650059,-0.110936,1.20748
0.931,-0.649857,-0.110612,1.20287
0.932,-0.649654,-0.110287,1.19828
0.933,-0.649451,-0.109963,1.19369
0.934,-0.649246,-0.10964,1.18912
0.935,-0.649041,-0.109316,1.18456
0.936,-0.648834,-0.108993,1.18001
0.937,-0.648627,-0.108671,1.17547
0.938,-0.648419,-0.108349,1.17094
0.939,-0.648209,-0.108027,1.16643
0.94,-0.647999,-0.107705,1.16192
0.941,-0.647788,-0.107384,1.15743
0.942,-0.647575,-0.107063,1.15294
0.943,-0.647362,-0.106743,1.14847
0.944,-0.647148,-0.106423,1.14401
0.945,-0.646933,-0.106103,1.13956
0.946,-0.646717,-0.105783,1.13512
0.947,-0.6465,-0.105464,1.1307
0.948,-0.646282,-0.105146,1.12628
0.949,-0.646064,-0.104828,1.12188
0.95,-0.645844,-0.10451,1.11748
0.951,-0.645623,-0.104192,1.1131
0.952,-0.645402,-0.103875,1.10873
0.953,-0.645179,-0.103558,1.10437
0.954,-0.644956,-0.103242,1.10002
0.955,-0.644732,-0.102926,1.09568
0.956,-0.644507,-0.10261,1.09135
0.957,-0.644281,-0.102295,1.08703
0.958,-0.644054,-0.10198,1.08273
0.959,-0.643826,-0.101666,1.07843
0.96,-0.643597,-0.101352,1.07415
0.961,-0.643368,-0.101038,1.06987
0.962,-0.643137,-0.100725,1.06561
0.963,-0.642906,-0.100412,1.06136
0.964,-0.642674,-0.1001,1.05712
0.965,-0.642441,-0.0997881,1.05289
0.966,-0.642207,-0.0994765,1.04867
0.967,-0.641972,-0.0991653,1.04446
0.968,-0.641737,-0.0988545,1.04027
0.969,-0.6415,-0.0985442,1.03608
0.97,-0.641263,-0.0982342,1.0319
0.971,-0.641025,-0.0979247,1.02774
0.972,-0.640786,-0.0976156,1.02359
0.973,-0.640546,-0.0973069,1.01944
0.974,-0.640306,-0.0969987,1.01531
0.975,-0.640064,-0.0966908,1.01119
0.976,-0.639822,-0.0963834,1.00708
0.977,-0.639579,-0.0960764,1.00298
0.978,-0.639335,-0.0957698,0.998889
0.979,-0.63909,-0.0954637,0.99481
0.98,-0.638845,-0.095158,0.990742
0.981,-0.638598,-0.0948527,0.986685
0.982,-0.638351,-0.0945479,0.982638
0.983,-0.638103,-0.0942434,0.978602
0.984,-0.637855,-0.0939395,0.974576
0.985,-0.637605,-0.0936359,0.970561
0.986,-0.637355,-0.0933328,0.966556
0.987,-0.637104,-0.0930302,0.962562
0.988,-0.636852,-0.092728,0.958579
0.989,-0.636599,-0.0924262,0.954606
0.99,-0.636346,-0.0921249,0.950644
0.991,-0.636091,-0.091824,0.946692
0.992,-0.635836,-0.0915235,0.94275
0.993,-0.635581,-0.0912235,0.938819
0.994,-0.635324,-0.090924,0.934899
0.995,-0.635067,-0.0906249,0.930989
0.996,-0.634809,-0.0903263,0.927089
0.997,-0.63455,-0.0900281,0.923199
0.998,-0.634291,-0.0897304,0.91932
0.999,-0.63403,-0.0894331,0.915452
1,-0.633769,-0.0891363,0.911593
1.001,-0.633508,-0.0888399,0.907745
1.002,-0.633245,-0.088544,0.903908
1.003,-0.632982,-0.0882486,0.90008
1.004,-0.632718,-0.0879536,0.896263
1.005,-0.632453,-0.0876591,0.892456
1.006,-0.632188,-0.087365,0.88866
1.007,-0.631922,-0.0870714,0.884873
1.008,-0.631655,-0.0867783,0.881097
1.009,-0.631387,-0.0864856,0.877331
1.01,-0.631119,-0.0861935,0.873575
1.011,-0.63085,-0.0859017,0.869829
1.012,-0.630581,-0.0856105,0.866093
1.013,-0.63031,-0.0853197,0.862368
1.014,-0.630039,-0.0850294,0.858652
1.015,-0.629767,-0.0847395,0.854947
1.016,-0.629495,-0.0844502,0.851251
1.017,-0.629222,-0.0841613,0.847566
1.018,-0.628948,-0.0838729,0.843891
1.019,-0.628673,-0.0835849,0.840226
1.02,-0.628398,-0.0832975,0.83657
1.021,-0.628122,-0.0830105,0.832925
1.022,-0.627846,-0.082724,0.829289
1.023,-0.627569,-0.082438,0.825664
1.024,-0.627291,-0.0821524,0.822048
1.025,-0.627012,-0.0818674,0.818443
1.026,-0.626733,-0.0815828,0.814847
1.027,-0.626453,-0.0812987,0.811261
1.028,-0.626173,-0.0810151,0.807685
1.029,-0.625892,-0.0807319,0.804118
1.03,-0.62561,-0.0804493,0.800562
1.031,-0.625328,-0.0801671,0.797015
1.032,-0.625044,-0.0798854,0.793478
1.033,-0.624761,-0.0796042,0.789951
1.034,-0.624476,-0.0793235,0.786433
1.035,-0.624191,-0.0790433,0.782926
1.036,-0.623906,-0.0787636,0.779427
1.037,-0.62362,-0.0784844,0.775939
1.038,-0.623333,-0.0782056,0.77246
1.039,-0.623045,-0.0779274,0.768991
1.04,-0.622757,-0.0776496,0.765531
1.041,-0.622468,-0.0773724,0.762081
1.042,-0.622179,-0.0770956,0.758641
1.043,-0.621889,-0.0768193,0.75521
1.044,-0.621599,-0.0765435,0.751789
1.045,-0.621307,-0.0762682,0.748377
1.046,-0.621016,-0.0759934,0.744975
1.047,-0.620723,-0.0757191,0.741582
1.048,-0.62043,-0.0754453,0.738198
1.049,-0.620137,-0.075172,0.734825
1.05,-0.619843,-0.0748992,0.73146
1.051,-0.619548,-0.0746269,0.728105
1.052,-0.619253,-0.0743551,0.724759
1.053,-0.618957,-0.0740838,0.721423
1.054,-0.61866,-0.0738129,0.718096
1.055,-0.618363,-0.0735426,0.714778
1.056,-0.618066,-0.0732728,0.71147
1.057,-0.617768,-0.0730035,0.708171
1.058,-0.617469,-0.0727347,0.704881
1.059,-0.61717,-0.0724664,0.7016
1.06,-0.61687,-0.0721985,0.698329
1.061,-0.616569,-0.0719312,0.695067
1.062,-0.616268,-0.0716644,0.691814
1.063,-0.615967,-0.0713981,0.68857
1.064,-0.615665,-0.0711323,0.685335
1.065,-0.615362,-0.070867,0.68211
1.066,-0.615059,-0.0706022,0.678893
1.067,-0.614755,-0.0703379,0.675686
1.068,-0.614451,-0.0700741,0.672488
1.069,-0.614146,-0.0698108,0.669298
1.07,-0.613841,-0.0695481,0.666118
1.071,-0.613535,-0.0692858,0.662947
1.072,-0.613229,-0.069024,0.659785
1.073,-0.612922,-0.0687627,0.656632
1.074,-0.612614,-0.068502,0.653488
1.075,-0.612306,-0.0682417,0.650352
1.076,-0.611998,-0.067982,0.647226
1.077,-0.611689,-0.0677227,0.644109
1.078,-0.611379,-0.067464,0.641
1.079,-0.611069,-0.0672058,0.6379
1.08,-0.610759,-0.0669481,0.634809
1.081,-0.610448,-0.0666909,0.631727
1.082,-0.610136,-0.0664342,0.628654
1.083,-0.609824,-0.066178,0.62559
1.084,-0.609512,-0.0659223,0.622534
1.085,-0.609199,-0.0656671,0.619487
1.086,-0.608885,-0.0654124,0.616449
1.087,-0.608571,-0.0651583,0.613419
1.088,-0.608257,-0.0649046,0.610399
1.089,-0.607942,-0.0646515,0.607386
1.09,-0.607626,-0.0643988,0.604383
1.091,-0.60731,-0.0641467,0.601388
1.092,-0.606994,-0.0638951,0.598402
1.093,-0.606677,-0.0636439,0.595424
1.094,-0.60636,-0.0633933,0.592455
1.095,-0.606042,-0.0631432,0.589494
1.096,-0.605724,-0.0628937,0.586542
1.097,-0.605405,-0.0626446,0.583599
1.098,-0.605086,-0.062396,0.580664
1.099,-0.604766,-0.062148,0.577737
1.1,-0.604446,-0.0619004,0.574819
1.101,-0.604125,-0.0616534,0.571909
1.102,-0.603804,-0.0614068,0.569008
1.103,-0.603483,-0.0611608,0.566115
1.104,-0.603161,-0.0609153,0.563231
1.105,-0.602838,-0.0606703,0.560355
1.106,-0.602515,-0.0604258,0.557487
1.107,-0.602192,-0.0601818,0.554627
1.108,-0.601868,-0.0599383,0.551776
1.109,-0.601544,-0.0596954,0.548933
1.11,-0.60122,-0.0594529,0.546099
1.111,-0.600895,-0.0592109,0.543272
1.112,-0.600569,-0.0589695,0.540454
1.113,-0.600243,-0.0587286,0.537644
1.114,-0.599917,-0.0584881,0.534842
1.115,-0.59959,-0.0582482,0.532049
1.116,-0.599263,-0.0580088,0.529263
1.117,-0.598936,-0.0577699,0.526486
1.118,-0.598608,-0.0575315,0.523717
1.119,-0.598279,-0.0572936,0.520956
1.12,-0.597951,-0.0570563,0.518203
1.121,-0.597621,-0.0568194,0.515458
1.122,-0.597292,-0.056583,0.512721
1.123,-0.596962,-0.0563472,0.509992
1.124,-0.596631,-0.0561118,0.507271
1.125,-0.596301,-0.055877,0.504558
1.126,-0.595969,-0.0556426,0.501853
1.127,-0.595638,-0.0554088,0.499156
1.128,-0.595306,-0.0551755,0.496467
1.129,-0.594973,-0.0549427,0.493785
1.13,-0.594641,-0.0547104,0.491112
1.131,-0.594308,-0.0544786,0.488446
1.132,-0.593974,-0.0542473,0.485789
1.133,-0.59364,-0.0540165,0.483139
1.134,-0.593306,-0.0537862,0.480497
1.135,-0.592971,-0.0535564,0.477863
1.136,-0.592636,-0.0533271,0.475236
1.137,-0.592301,-0.0530983,0.472617
1.138,-0.591965,-0.0528701,0.470006
1.139,-0.591629,-0.0526423,0.467403
1.14,-0.591292,-0.052415,0.464808
1.141,-0.590955,-0.0521883,0.46222
1.142,-0.590618,-0.051962,0.459639
1.143,-0.59028,-0.0517363,0.457067
1.144,-0.589943,-0.051511,0.454502
1.145,-0.589604,-0.0512863,0.451944
1.146,-0.589266,-0.051062,0.449395
1.147,-0.588927,-0.0508383,0.446852
1.148,-0.588587,-0.050615,0.444318
1.149,-0.588247,-0.0503923,0.44179
1.15,-0.587907,-0.0501701,0.439271
1.151,-0.587567,-0.0499483,0.436759
1.152,-0.587226,-0.0497271,0.434254
1.153,-0.586885,-0.0495063,0.431757
1.154,-0.586544,-0.0492861,0.429267
1.155,-0.586202,-0.0490664,0.426785
1.156,-0.58586,-0.0488471,0.42431
1.157,-0.585518,-0.0486284,0.421842
1.158,-0.585175,-0.0484101,0.419382
1.159,-0.584832,-0.0481924,0.416929
1.16,-0.584488,-0.0479751,0.414483
1.161,-0.584145,-0.0477584,0.412045
1.162,-0.583801,-0.0475421,0.409614
1.163,-0.583456,-0.0473264,0.40719
1.164,-0.583112,-0.0471111,0.404774
1.165,-0.582767,-0.0468963,0.402365
1.166,-0.582421,-0.0466821,0.399963
1.167,-0.582076,-0.0464683,0.397568
1.168,-0.58173,-0.046255,0.39518
1.169,-0.581384,-0.0460422,0.3928
1.17,-0.581037,-0.0458299,0.390427
1.171,-0.58069,-0.0456181,0.388061
1.172,-0.580343,-0.0454068,0.385702
1.173,-0.579996,-0.045196,0.38335
1.174,-0.579648,-0.0449856,0.381005
1.175,-0.5793,-0.0447758,0.378667
1.176,-0.578952,-0.0445665,0.376336
1.177,-0.578603,-0.0443576,0.374013
1.178,-0.578254,-0.0441492,0.371696
1.179,-0.577905,-0.0439414,0.369386
1.18,-0.577556,-0.043734,0.367083
1.181,-0.577206,-0.0435271,0.364788
1.182,-0.576856,-0.0433207,0.362499
1.183,-0.576506,-0.0431148,0.360217
1.184,-0.576155,-0.0429093,0.357942
1.185,-0.575804,-0.0427044,0.355674
1.186,-0.575453,-0.0424999,0.353412
1.187,-0.575102,-0.042296,0.351158
1.188,-0.57475,-0.0420925,0.34891
1.189,-0.574398,-0.0418895,0.346669
1.19,-0.574046,-0.0416869,0.344435
1.191,-0.573694,-0.0414849,0.342208
1.192,-0.573341,-0.0412834,0.339988
1.193,-0.572988,-0.0410823,0.337774
1.194,-0.572635,-0.0408817,0.335567
1.195,-0.572281,-0.0406816,0.333367
1.196,-0.571927,-0.040482,0.331173
1.197,-0.571573,-0.0402828,0.328986
1.198,-0.571219,-0.0400842,0.326806
1.199,-0.570865,-0.039886,0.324632
1.2,-0.57051,-0.0396883,0.322465
1.201,-0.570155,-0.0394911,0.320305
1.202,-0.5698,-0.0392943,0.318151
1.203,-0.569444,-0.0390981,0.316004
1.204,-0.569089,-0.0389023,0.313863
1.205,-0.568733,-0.0387069,0.311729
1.206,-0.568376,-0.0385121,0.309602
1.207,-0.56802,-0.0383177,0.307481
1.208,-0.567663,-0.0381239,0.305366
1.209,-0.567306,-0.0379305,0.303258
1.21,-0.566949,-0.0377375,0.301157
1.211,-0.566592,-0.037545,0.299061
1.212,-0.566234,-0.0373531,0.296973
1.213,-0.565877,-0.0371615,0.29489
1.214,-0.565519,-0.0369705,0.292814
1.215,-0.56516,-0.0367799,0.290745
1.216,-0.564802,-0.0365898,0.288682
1.217,-0.564443,-0.0364002,0.286625
1.218,-0.564084,-0.036211,0.284574
1.219,-0.563725,-0.0360223,0.28253
1.22,-0.563366,-0.0358341,0.280492
1.221,-0.563006,-0.0356463,0.27846
1.222,-0.562647,-0.035459,0.276435
1.223,-0.562287,-0.0352722,0.274416
1.224,-0.561926,-0.0350858,0.272403
1.225,-0.561566,-0.0348999,0.270396
1.226,-0.561206,-0.0347145,0.268396
1.227,-0.560845,-0.0345295,0.266402
1.228,-0.560484,-0.034345,0.264413
1.229,-0.560123,-0.034161,0.262431
1.23,-0.559761,-0.0339774,0.260456
1.231,-0.5594,-0.0337943,0.258486
1.232,-0.559038,-0.0336116,0.256522
1.233,-0.558676,-0.0334294,0.254565
1.234,-0.558314,-0.0332477,0.252613
1.235,-0.557952,-0.0330664,0.250668
1.236,-0.557589,-0.0328856,0.248728
1.237,-0.557226,-0.0327053,0.246795
1.238,-0.556863,-0.0325253,0.244868
1.239,-0.5565,-0.0323459,0.242946
1.24,-0.556137,-0.0321669,0.241031
1.241,-0.555774,-0.0319884,0.239122
1.242,-0.55541,-0.0318103,0.237218
1.243,-0.555046,-0.0316327,0.235321
1.244,-0.554682,-0.0314555,0.233429
1.245,-0.554318,-0.0312788,0.231543
1.246,-0.553954,-0.0311025,0.229664
1.247,-0.55359,-0.0309267,0.22779
1.248,-0.553225,-0.0307513,0.225921
1.249,-0.55286,-0.0305764,0.224059
1.25,-0.552495,-0.030402,0.222203
1.251,-0.55213,-0.030228,0.220352
1.252,-0.551765,-0.0300544,0.218507
1.253,-0.551399,-0.0298813,0.216668
1.254,-0.551034,-0.0297086,0.214835
1.255,-0.550668,-0.0295364,0.213007
1.256,-0.550302,-0.0293646,0.211186
1.257,-0.549936,-0.0291933,0.209369
1.258,-0.54957,-0.0290224,0.207559
1.259,-0.549203,-0.0288519,0.205754
1.26,-0.548837,-0.0286819,0.203955
1.261,-0.54847,-0.0285124,0.202162
1.262,-0.548103,-0.0283432,0.200374
1.263,-0.547736,-0.0281746,0.198592
1.264,-0.547369,-0.0280063,0.196816
1.265,-0.547002,-0.0278385,0.195045
1.266,-0.546635,-0.0276712,0.193279
1.267,-0.546267,-0.0275043,0.19152
1.268,-0.545899,-0.0273378,0.189765
1.269,-0.545532,-0.0271717,0.188017
1.27,-0.545164,-0.0270061,0.186274
1.271,-0.544796,-0.026841,0.184536
1.272,-0.544427,-0.0266762,0.182804
1.273,-0.544059,-0.0265119,0.181077
1.274,-0.54369,-0.0263481,0.179356
1.275,-0.543322,-0.0261846,0.17764
1.276,-0.542953,-0.0260216,0.17593
1.277,-0.542584,-0.025859,0.174225
1.278,-0.542215,-0.0256969,0.172526
1.279,-0.541846,-0.0255352,0.170832
1.28,-0.541477,-0.0253739,0.169143
1.281,-0.541108,-0.0252131,0.16746
1.282,-0.540738,-0.0250526,0.165782
1.283,-0.540369,-0.0248926,0.164109
1.284,-0.539999,-0.0247331,0.162442
1.285,-0.539629,-0.0245739,0.16078
1.286,-0.539259,-0.0244152,0.159123
1.287,-0.538889,-0.0242569,0.157472
1.288,-0.538519,-0.0240991,0.155826
1.289,-0.538149,-0.0239416,0.154185
1.29,-0.537778,-0.0237846,0.152549
1.291,-0.537408,-0.023628,0.150919
1.292,-0.537037,-0.0234718,0.149294
1.293,-0.536667,-0.0233161,0.147674
1.294,-0.536296,-0.0231607,0.146059
1.295,-0.535925,-0.0230058,0.144449
1.296,-0.535554,-0.0228513,0.142845
1.297,-0.535183,-0.0226972,0.141245
1.298,-0.534812,-0.0225436,0.139651
1.299,-0.53444,-0.0223903,0.138062
1.3,-0.534069,-0.0222375,0.136478
1.301,-0.533697,-0.0220851,0.134899
1.302,-0.533326,-0.0219331,0.133325
1.303,-0.532954,-0.0217815,0.131757
1.304,-0.532583,-0.0216303,0.130193
1.305,-0.532211,-0.0214795,0.128634
1.306,-0.531839,-0.0213292,0.127081
1.307,-0.531467,-0.0211792,0.125532
1.308,-0.531095,-0.0210297,0.123988
1.309,-0.530722,-0.0208806,0.12245
