time,q_x,q_z,q_pitch,q_lh,q_lk,q_rh,q_rk,v_x,v_z,v_pitch,v_lh,v_lk,v_rh,v_rk,tau_lh,tau_lk,tau_rh,tau_rk
19.2010,0.224464,0.479924,-0.016449,0.424604,-1.385253,1.052173,-1.292002,-0.197130,-0.000441,-0.006748,-0.705020,0.367855,-0.200859,-0.504293,4.419080,8.368533,-4.706165,2.312517
19.2110,0.222494,0.479920,-0.016519,0.417549,-1.381535,1.050138,-1.296998,-0.196776,-0.000401,-0.007184,-0.705937,0.375188,-0.205625,-0.495885,4.448856,8.282742,-4.733195,2.393470
19.2210,0.220528,0.479916,-0.016593,0.410484,-1.377742,1.048056,-1.301912,-0.196465,-0.000373,-0.007526,-0.707090,0.382536,-0.210427,-0.487770,4.475978,8.194793,-4.758161,2.477359
19.2310,0.218565,0.479912,-0.016670,0.403405,-1.373876,1.045925,-1.306746,-0.196190,-0.000355,-0.007789,-0.708447,0.389910,-0.215258,-0.479907,4.500502,8.104885,-4.781034,2.564009
19.2410,0.216605,0.479909,-0.016749,0.396313,-1.369937,1.043745,-1.311503,-0.195946,-0.000345,-0.007988,-0.709977,0.397315,-0.220111,-0.472257,4.522475,8.013192,-4.801790,2.653265
19.2510,0.214646,0.479905,-0.016829,0.389204,-1.365923,1.041518,-1.316184,-0.195730,-0.000341,-0.008134,-0.711656,0.404759,-0.224979,-0.464790,4.541952,7.919871,-4.820423,2.744977
19.2610,0.212690,0.479902,-0.016911,0.382077,-1.361834,1.039241,-1.320792,-0.195537,-0.000343,-0.008239,-0.713462,0.412247,-0.229857,-0.457478,4.558900,7.825030,-4.836849,2.839064
19.2710,0.210736,0.479898,-0.016994,0.374932,-1.357670,1.036916,-1.325327,-0.195365,-0.000348,-0.008311,-0.715375,0.419782,-0.234739,-0.450296,4.573385,7.728798,-4.851091,2.935391
19.2810,0.208783,0.479895,-0.017078,0.367768,-1.353430,1.034541,-1.329791,-0.195209,-0.000357,-0.008358,-0.717378,0.427369,-0.239619,-0.443226,4.585485,7.631299,-4.863188,3.033823
19.2910,0.206832,0.479891,-0.017161,0.360582,-1.349115,1.032118,-1.334185,-0.195069,-0.000368,-0.008388,-0.719456,0.435010,-0.244493,-0.436250,4.595225,7.532626,-4.873134,3.134268
19.3010,0.204882,0.479888,-0.017245,0.353376,-1.344722,1.029647,-1.338510,-0.194942,-0.000380,-0.008405,-0.721604,0.442712,-0.249357,-0.429352,4.601066,7.432298,-4.879364,3.237643
19.3110,0.202933,0.479884,-0.017329,0.346148,-1.340253,1.027126,-1.342765,-0.194826,-0.000392,-0.008401,-0.723844,0.450493,-0.254224,-0.422515,4.600095,7.329311,-4.878927,3.345753
19.3210,0.200985,0.479880,-0.017413,0.338897,-1.335704,1.024557,-1.346953,-0.194721,-0.000404,-0.008381,-0.726154,0.458348,-0.259095,-0.415735,4.596950,7.225401,-4.876442,3.455561
19.3310,0.199039,0.479876,-0.017497,0.331622,-1.331077,1.021940,-1.351074,-0.194624,-0.000416,-0.008351,-0.728519,0.466273,-0.263960,-0.409004,4.591628,7.120626,-4.871890,3.567017
19.3410,0.197093,0.479871,-0.017580,0.324324,-1.326371,1.019273,-1.355127,-0.194535,-0.000427,-0.008320,-0.730926,0.474269,-0.268811,-0.402316,4.584123,7.015042,-4.865255,3.680073
19.3510,0.195148,0.479867,-0.017663,0.317001,-1.321584,1.016559,-1.359113,-0.194452,-0.000438,-0.008289,-0.733367,0.482334,-0.273642,-0.395664,4.574434,6.908697,-4.856523,3.794687
19.3610,0.193204,0.479863,-0.017746,0.309654,-1.316716,1.013796,-1.363034,-0.194374,-0.000449,-0.008265,-0.735834,0.490468,-0.278450,-0.389044,4.562558,6.801639,-4.845685,3.910816
19.3710,0.191260,0.479858,-0.017829,0.302282,-1.311766,1.010985,-1.366888,-0.194300,-0.000459,-0.008247,-0.738322,0.498671,-0.283230,-0.382452,4.548494,6.693909,-4.832729,4.028422
19.3810,0.189318,0.479853,-0.017911,0.294885,-1.306734,1.008126,-1.370676,-0.194230,-0.000469,-0.008238,-0.740829,0.506943,-0.287980,-0.375884,4.532241,6.585546,-4.817650,4.147468
19.3910,0.187376,0.479849,-0.017993,0.287463,-1.301619,1.005221,-1.374399,-0.194162,-0.000478,-0.008240,-0.743351,0.515285,-0.292698,-0.369338,4.513802,6.476587,-4.800441,4.267920
19.4010,0.185435,0.479844,-0.018076,0.280015,-1.296420,1.002268,-1.378056,-0.194097,-0.000487,-0.008252,-0.745887,0.523697,-0.297382,-0.362811,4.493175,6.367067,-4.781098,4.389743
19.4110,0.183494,0.479839,-0.018158,0.272542,-1.291136,0.999268,-1.381649,-0.194033,-0.000495,-0.008274,-0.748436,0.532182,-0.302033,-0.356302,4.470364,6.257018,-4.759619,4.512905
19.4210,0.181554,0.479834,-0.018241,0.265044,-1.285767,0.996223,-1.385176,-0.193970,-0.000503,-0.008308,-0.750999,0.540739,-0.306648,-0.349809,4.445369,6.146470,-4.736000,4.637376
19.4310,0.179615,0.479829,-0.018325,0.257520,-1.280312,0.993131,-1.388638,-0.193908,-0.000511,-0.008352,-0.753575,0.549371,-0.311227,-0.343331,4.418194,6.035454,-4.710242,4.763126
19.4410,0.177676,0.479824,-0.018409,0.249970,-1.274771,0.989994,-1.392036,-0.193846,-0.000519,-0.008407,-0.756166,0.558080,-0.315770,-0.336867,4.388842,5.923996,-4.682344,4.890125
19.4510,0.175738,0.479818,-0.018493,0.242394,-1.269142,0.986811,-1.395369,-0.193784,-0.000526,-0.008471,-0.758772,0.566866,-0.320276,-0.330416,4.357315,5.812124,-4.652307,5.018345
19.4610,0.173800,0.479813,-0.018578,0.234792,-1.263424,0.983584,-1.398638,-0.193722,-0.000532,-0.008546,-0.761394,0.575733,-0.324746,-0.323977,4.323618,5.699862,-4.620133,5.147760
19.4710,0.171863,0.479808,-0.018664,0.227163,-1.257618,0.980312,-1.401842,-0.193660,-0.000539,-0.008630,-0.764036,0.584683,-0.329179,-0.317550,4.287754,5.587237,-4.585823,5.278341
19.4810,0.170033,0.479798,-0.018584,0.223375,-1.257265,0.976943,-1.404667,-0.174483,-0.001186,0.023682,-0.090973,-0.338842,-0.337230,-0.277703,0.875037,-0.205672,-3.188759,10.892229
19.4910,0.168390,0.479787,-0.018126,0.225445,-1.263967,0.973489,-1.407339,-0.156147,-0.000925,0.064284,0.432961,-0.901635,-0.353869,-0.257440,0.815441,-0.224777,-3.026428,11.004763
19.5010,0.166926,0.479781,-0.017255,0.232181,-1.275077,0.969829,-1.409777,-0.138427,-0.000276,0.105541,0.858210,-1.259150,-0.376095,-0.232327,0.751758,-0.252514,-2.851401,11.121240
19.5110,0.165637,0.479782,-0.015988,0.242773,-1.289046,0.965955,-1.411955,-0.121176,0.000484,0.143340,1.215202,-1.495948,-0.395777,-0.205756,0.690645,-0.283403,-2.676403,11.236197
19.5210,0.164482,0.479587,-0.014382,0.255472,-1.303164,0.962909,-1.415631,-0.114714,-0.057105,0.173263,1.191327,-1.164997,-0.155985,-0.628950,0.000000,0.000000,0.000000,0.000000
19.5310,0.163333,0.478486,-0.012512,0.266258,-1.312006,0.963297,-1.425283,-0.115012,-0.153504,0.197842,0.995579,-0.684943,0.200429,-1.242576,0.000000,0.000000,0.000000,0.000000
19.5410,0.162182,0.476422,-0.010403,0.275369,-1.317010,0.967288,-1.441105,-0.115067,-0.249687,0.221537,0.847398,-0.368976,0.561088,-1.859047,0.000000,0.000000,0.000000,0.000000
19.5510,0.161070,0.473709,-0.007837,0.281268,-1.337460,0.973268,-1.460782,-0.109435,-0.299710,0.272432,0.447182,-1.825677,0.714103,-2.180817,0.000000,0.000000,0.000000,0.000000
19.5610,0.160015,0.470521,-0.004915,0.283525,-1.356792,0.980648,-1.483104,-0.098750,-0.306846,0.305860,0.013692,-1.825170,0.655600,-2.093956,2.660263,1.932762,-4.999780,19.253043
19.5710,0.159145,0.467882,-0.001853,0.282770,-1.372056,0.985791,-1.501350,-0.077773,-0.230520,0.302722,-0.132606,-1.304248,0.405456,-1.608659,3.657678,2.722669,-5.568619,17.327416
19.5810,0.158471,0.465947,0.001060,0.280963,-1.382727,0.988695,-1.514966,-0.059396,-0.164578,0.279958,-0.215139,-0.883464,0.203619,-1.167493,4.064087,3.248116,-5.612784,15.802581
19.5910,0.157966,0.464620,0.003684,0.278549,-1.389614,0.989832,-1.524479,-0.043527,-0.108059,0.246844,-0.257613,-0.539917,0.046257,-0.783158,3.910004,3.528406,-5.155014,14.683254
19.6010,0.157607,0.463809,0.005943,0.275870,-1.393418,0.989609,-1.530465,-0.029924,-0.060162,0.208332,-0.273055,-0.258345,-0.073363,-0.455937,3.755426,3.753740,-4.747686,13.639289
19.6110,0.157373,0.463434,0.007804,0.273141,-1.394699,0.988366,-1.533474,-0.018338,-0.020117,0.167714,-0.270656,-0.028750,-0.161676,-0.181497,3.603831,3.933867,-4.387287,12.676137
19.6210,0.157245,0.463420,0.009258,0.270504,-1.393935,0.986384,-1.534004,-0.008540,0.012838,0.127401,-0.256677,0.156289,-0.224721,0.045485,3.457954,4.077354,-4.069960,11.796235
19.6310,0.157206,0.463699,0.010319,0.268048,-1.391536,0.983886,-1.532500,-0.000321,0.039443,0.089095,-0.235667,0.302973,-0.267648,0.230269,3.319850,4.191491,-3.791845,10.999652
19.6410,0.157242,0.464214,0.011014,0.265826,-1.387856,0.981049,-1.529357,0.006510,0.060412,0.053944,-0.210886,0.416603,-0.294710,0.377771,3.190995,4.282430,-3.549246,10.284613
19.6510,0.157338,0.464910,0.011378,0.263861,-1.383200,0.978012,-1.524923,0.012121,0.076426,0.022660,-0.184618,0.501776,-0.309365,0.492511,3.072373,4.355278,-3.338657,9.647957
19.6610,0.157485,0.465741,0.011452,0.262160,-1.377829,0.974884,-1.519502,0.016669,0.088123,-0.004383,-0.158418,0.562528,-0.314408,0.578629,2.964544,4.414226,-3.156805,9.085530
19.6710,0.157673,0.466669,0.011280,0.260715,-1.371969,0.971747,-1.513360,0.020290,0.096101,-0.027065,-0.133305,0.602426,-0.312093,0.639912,2.867712,4.462669,-3.000662,8.592506
19.6810,0.157892,0.467659,0.010905,0.259512,-1.365809,0.968666,-1.506725,0.023109,0.100911,-0.045455,-0.109907,0.624646,-0.304232,0.679822,2.781796,4.503319,-2.867434,8.163656
19.6910,0.158135,0.468682,0.010368,0.258532,-1.359511,0.965686,-1.499793,0.025237,0.103059,-0.059759,-0.088573,0.632025,-0.292283,0.701517,2.706484,4.538306,-2.754559,7.793562
19.7010,0.158396,0.469714,0.009710,0.257753,-1.353208,0.962843,-1.492732,0.026771,0.103004,-0.070276,-0.069462,0.627102,-0.277417,0.707873,2.641291,4.569273,-2.659695,7.476790
19.7110,0.158670,0.470735,0.008966,0.257153,-1.347012,0.960160,-1.485679,0.027799,0.101156,-0.077366,-0.052599,0.612150,-0.260574,0.701496,2.585611,4.597462,-2.580701,7.208014
19.7210,0.158952,0.471730,0.008167,0.256710,-1.341011,0.957653,-1.478748,0.028397,0.097884,-0.081421,-0.037924,0.589196,-0.242505,0.684738,2.538751,4.623786,-2.515631,6.982113
19.7310,0.159237,0.472685,0.007343,0.256401,-1.335275,0.955331,-1.472032,0.028634,0.093511,-0.082849,-0.025322,0.560042,-0.223809,0.659706,2.499971,4.648893,-2.462721,6.794240
19.7410,0.159523,0.473593,0.006517,0.256208,-1.329857,0.953196,-1.465604,0.028569,0.088321,-0.082053,-0.014647,0.526280,-0.204961,0.628278,2.468510,4.673220,-2.420372,6.639861
19.7510,0.159808,0.474445,0.005710,0.256112,-1.324796,0.951250,-1.459517,0.028255,0.082557,-0.079423,-0.005735,0.489304,-0.186332,0.592111,2.443607,4.697039,-2.387143,6.514786
19.7610,0.160087,0.475237,0.004937,0.256096,-1.320116,0.949486,-1.453810,0.027737,0.076430,-0.075328,0.001582,0.450320,-0.168210,0.552653,2.424520,4.720499,-2.361742,6.415175
19.7710,0.160361,0.475966,0.004212,0.256146,-1.315832,0.947901,-1.448511,0.027055,0.070114,-0.070105,0.007473,0.410364,-0.150810,0.511156,2.410536,4.743652,-2.343010,6.337536
19.7810,0.160627,0.476632,0.003544,0.256247,-1.311949,0.946484,-1.443632,0.026244,0.063757,-0.064063,0.012103,0.370307,-0.134290,0.468689,2.400981,4.766483,-2.329917,6.278723
19.7910,0.160885,0.477235,0.002939,0.256388,-1.308463,0.945228,-1.439180,0.025333,0.057478,-0.057474,0.015628,0.330872,-0.118760,0.426149,2.395226,4.788929,-2.321549,6.235914
19.8010,0.161133,0.477776,0.002402,0.256559,-1.305366,0.944120,-1.435149,0.024348,0.051373,-0.050579,0.018197,0.292643,-0.104288,0.384277,2.392691,4.810898,-2.317099,6.206596
19.8110,0.161371,0.478258,0.001934,0.256752,-1.302642,0.943152,-1.431531,0.023312,0.045516,-0.043581,0.019947,0.256081,-0.090910,0.343670,2.392845,4.832280,-2.315861,6.188544
19.8210,0.161598,0.478682,0.001537,0.256957,-1.300273,0.942311,-1.428310,0.022242,0.039965,-0.036654,0.021006,0.221536,-0.078635,0.304798,2.395206,4.852961,-2.317218,6.179800
19.8310,0.161814,0.479053,0.001208,0.257171,-1.298237,0.941587,-1.425466,0.021155,0.034758,-0.029937,0.021490,0.189257,-0.067449,0.268015,2.399342,4.872824,-2.320635,6.178648
19.8410,0.162020,0.479373,0.000944,0.257386,-1.296511,0.940970,-1.422977,0.020063,0.029922,-0.023543,0.021506,0.159411,-0.057323,0.233575,2.404869,4.891764,-2.325653,6.183595
19.8510,0.162215,0.479648,0.000741,0.257599,-1.295069,0.940447,-1.420819,0.018978,0.025472,-0.017557,0.021149,0.132086,-0.048213,0.201642,2.411447,4.909685,-2.331879,6.193349
19.8610,0.162398,0.479880,0.000597,0.257807,-1.293887,0.940011,-1.418966,0.017909,0.021415,-0.012043,0.020503,0.107312,-0.040067,0.172309,2.418780,4.926507,-2.338980,6.206799
19.8710,0.162572,0.480074,0.000504,0.258008,-1.292938,0.939651,-1.417392,0.016863,0.017745,-0.007041,0.019643,0.085066,-0.032825,0.145603,2.426611,4.942165,-2.346677,6.222995
19.8810,0.162735,0.480233,0.000459,0.258199,-1.292198,0.939358,-1.416071,0.015846,0.014456,-0.002575,0.018631,0.065283,-0.026424,0.121499,2.434720,4.956611,-2.354736,6.241132
19.8910,0.162888,0.480361,0.000455,0.258379,-1.291643,0.939125,-1.414977,0.014862,0.011533,0.001347,0.017524,0.047864,-0.020799,0.099932,2.442923,4.969816,-2.362968,6.260534
19.9010,0.163031,0.480462,0.000488,0.258548,-1.291250,0.938945,-1.414085,0.013914,0.008958,0.004729,0.016367,0.032687,-0.015885,0.080801,2.451064,4.981767,-2.371217,6.280640
19.9110,0.163165,0.480539,0.000551,0.258705,-1.290996,0.938810,-1.413371,0.013006,0.006710,0.007588,0.015196,0.019612,-0.011616,0.063984,2.459019,4.992466,-2.379361,6.300985
19.9210,0.163291,0.480595,0.000640,0.258851,-1.290863,0.938715,-1.412813,0.012139,0.004768,0.009947,0.014042,0.008486,-0.007930,0.049336,2.466685,5.001931,-2.387302,6.321195
19.9310,0.163407,0.480633,0.000750,0.258985,-1.290831,0.938653,-1.412391,0.011314,0.003107,0.011836,0.012928,-0.000851,-0.004769,0.036703,2.473984,5.010192,-2.394969,6.340972
19.9410,0.163516,0.480656,0.000877,0.259108,-1.290883,0.938621,-1.412085,0.010531,0.001704,0.013290,0.011871,-0.008560,-0.002076,0.025924,2.480859,5.017291,-2.402306,6.360082
19.9510,0.163617,0.480667,0.001016,0.259222,-1.291004,0.938613,-1.411877,0.009790,0.000534,0.014346,0.010883,-0.014802,0.000200,0.016836,2.487267,5.023280,-2.409278,6.378349
19.9610,0.163711,0.480667,0.001164,0.259325,-1.291180,0.938626,-1.411751,0.009091,-0.000426,0.015044,0.009969,-0.019734,0.002109,0.009273,2.493184,5.028218,-2.415860,6.395645
19.9710,0.163799,0.480658,0.001317,0.259420,-1.291399,0.938656,-1.411694,0.008433,-0.001198,0.015425,0.009135,-0.023509,0.003695,0.003078,2.498597,5.032172,-2.422041,6.411885
19.9810,0.163880,0.480643,0.001472,0.259508,-1.291650,0.938700,-1.411691,0.007814,-0.001806,0.015528,0.008380,-0.026268,0.004997,-0.001904,2.503502,5.035213,-2.427817,6.427015
19.9910,0.163954,0.480622,0.001626,0.259588,-1.291924,0.938756,-1.411733,0.007234,-0.002268,0.015391,0.007702,-0.028147,0.006052,-0.005819,2.507908,5.037413,-2.433192,6.441012
20.0010,0.164024,0.480597,0.001778,0.259661,-1.292212,0.938821,-1.411808,0.006692,-0.002605,0.015054,0.007098,-0.029271,0.006892,-0.008803,2.511828,5.038850,-2.438176,6.453876
20.0110,0.164088,0.480570,0.001926,0.259729,-1.292508,0.938894,-1.411909,0.006185,-0.002835,0.014549,0.006561,-0.029755,0.007547,-0.010985,2.515282,5.039598,-2.442782,6.465625
20.0210,0.164147,0.480541,0.002068,0.259792,-1.292806,0.938972,-1.412027,0.005712,-0.002973,0.013910,0.006085,-0.029704,0.008043,-0.012481,2.518294,5.039733,-2.447028,6.476291
20.0310,0.164202,0.480510,0.002204,0.259851,-1.293101,0.939055,-1.412157,0.005271,-0.003034,0.013167,0.005664,-0.029214,0.008403,-0.013399,2.520893,5.039329,-2.450933,6.485921
20.0410,0.164252,0.480480,0.002331,0.259905,-1.293388,0.939140,-1.412294,0.004861,-0.003032,0.012347,0.005291,-0.028368,0.008646,-0.013836,2.523108,5.038457,-2.454518,6.494566
20.0510,0.164299,0.480450,0.002449,0.259956,-1.293666,0.939228,-1.412433,0.004481,-0.002979,0.011474,0.004958,-0.027243,0.008792,-0.013878,2.524970,5.037184,-2.457804,6.502285
20.0610,0.164342,0.480421,0.002559,0.260004,-1.293931,0.939316,-1.412571,0.004127,-0.002885,0.010568,0.004659,-0.025904,0.008855,-0.013602,2.526511,5.035575,-2.460812,6.509140
20.0710,0.164381,0.480393,0.002660,0.260049,-1.294182,0.939404,-1.412704,0.003800,-0.002760,0.009650,0.004388,-0.024410,0.008849,-0.013078,2.527763,5.033688,-2.463563,6.515196
20.0810,0.164417,0.480366,0.002751,0.260092,-1.294418,0.939493,-1.412831,0.003497,-0.002612,0.008734,0.004138,-0.022811,0.008786,-0.012363,2.528756,5.031581,-2.466080,6.520517
20.0910,0.164451,0.480341,0.002834,0.260132,-1.294637,0.939580,-1.412950,0.003216,-0.002447,0.007833,0.003905,-0.021148,0.008677,-0.011509,2.529521,5.029303,-2.468380,6.525167
20.1010,0.164481,0.480317,0.002907,0.260170,-1.294839,0.939666,-1.413060,0.002957,-0.002272,0.006960,0.003684,-0.019458,0.008529,-0.010561,2.530087,5.026901,-2.470485,6.529209
20.1110,0.164510,0.480295,0.002972,0.260205,-1.295024,0.939750,-1.413160,0.002718,-0.002092,0.006123,0.003471,-0.017770,0.008352,-0.009554,2.530479,5.024416,-2.472410,6.532701
20.1210,0.164536,0.480275,0.003029,0.260239,-1.295193,0.939833,-1.413250,0.002497,-0.001911,0.005328,0.003262,-0.016109,0.008151,-0.008521,2.530724,5.021885,-2.474174,6.535702
20.1310,0.164559,0.480257,0.003078,0.260270,-1.295345,0.939913,-1.413329,0.002293,-0.001731,0.004581,0.003055,-0.014495,0.007932,-0.007485,2.530844,5.019341,-2.475791,6.538264
20.1410,0.164581,0.480241,0.003120,0.260300,-1.295481,0.939991,-1.413399,0.002105,-0.001557,0.003885,0.002849,-0.012943,0.007700,-0.006468,2.530861,5.016810,-2.477277,6.540437
20.1510,0.164601,0.480226,0.003155,0.260327,-1.295602,0.940067,-1.413458,0.001932,-0.001389,0.003243,0.002640,-0.011463,0.007459,-0.005486,2.530794,5.014319,-2.478643,6.542268
20.1610,0.164620,0.480213,0.003184,0.260352,-1.295709,0.940140,-1.413508,0.001773,-0.001230,0.002656,0.002429,-0.010065,0.007212,-0.004551,2.530660,5.011886,-2.479903,6.543798
20.1710,0.164637,0.480202,0.003208,0.260375,-1.295803,0.940211,-1.413548,0.001626,-0.001081,0.002123,0.002215,-0.008754,0.006963,-0.003672,2.530475,5.009529,-2.481066,6.545067
20.1810,0.164652,0.480192,0.003227,0.260396,-1.295883,0.940279,-1.413580,0.001491,-0.000942,0.001644,0.001997,-0.007534,0.006713,-0.002855,2.530253,5.007261,-2.482144,6.546109
20.1910,0.164666,0.480183,0.003241,0.260415,-1.295952,0.940345,-1.413605,0.001367,-0.000814,0.001217,0.001775,-0.006404,0.006466,-0.002104,2.530005,5.005092,-2.483144,6.546955
20.2010,0.164680,0.480176,0.003251,0.260432,-1.296011,0.940408,-1.413622,0.001253,-0.000697,0.000840,0.001550,-0.005365,0.006222,-0.001421,2.529741,5.003031,-2.484074,6.547633
20.2110,0.164691,0.480169,0.003257,0.260446,-1.296059,0.940469,-1.413633,0.001149,-0.000591,0.000511,0.001322,-0.004416,0.005982,-0.000805,2.529471,5.001084,-2.484942,6.548169
20.2210,0.164702,0.480164,0.003261,0.260458,-1.296098,0.940528,-1.413638,0.001052,-0.000496,0.000226,0.001092,-0.003552,0.005749,-0.000257,2.529201,4.999254,-2.485753,6.548584
20.2310,0.164712,0.480159,0.003262,0.260468,-1.296129,0.940584,-1.413637,0.000964,-0.000411,-0.000017,0.000860,-0.002771,0.005522,0.000226,2.528938,4.997542,-2.486514,6.548896
20.2410,0.164722,0.480156,0.003260,0.260475,-1.296153,0.940638,-1.413633,0.000883,-0.000335,-0.000221,0.000628,-0.002068,0.005303,0.000648,2.528687,4.995948,-2.487229,6.549124
20.2510,0.164730,0.480153,0.003257,0.260480,-1.296170,0.940690,-1.413624,0.000809,-0.000269,-0.000390,0.000397,-0.001439,0.005092,0.001012,2.528451,4.994473,-2.487903,6.549281
20.2610,0.164738,0.480150,0.003252,0.260483,-1.296182,0.940739,-1.413612,0.000741,-0.000212,-0.000527,0.000166,-0.000878,0.004889,0.001321,2.528233,4.993112,-2.488539,6.549379
20.2710,0.164745,0.480148,0.003247,0.260483,-1.296188,0.940787,-1.413598,0.000678,-0.000162,-0.000635,-0.000062,-0.000381,0.004695,0.001581,2.528036,4.991864,-2.489141,6.549429
20.2810,0.164751,0.480147,0.003240,0.260481,-1.296189,0.940833,-1.413581,0.000621,-0.000120,-0.000717,-0.000287,0.000058,0.004510,0.001795,2.527862,4.990724,-2.489712,6.549439
20.2910,0.164757,0.480146,0.003232,0.260477,-1.296186,0.940877,-1.413562,0.000568,-0.000084,-0.000777,-0.000508,0.000444,0.004333,0.001968,2.527710,4.989687,-2.490255,6.549417
20.3010,0.164763,0.480145,0.003224,0.260471,-1.296180,0.940920,-1.413541,0.000520,-0.000054,-0.000817,-0.000724,0.000780,0.004165,0.002104,2.527582,4.988749,-2.490771,6.549369
20.3110,0.164768,0.480145,0.003216,0.260462,-1.296170,0.940960,-1.413520,0.000475,-0.000029,-0.000839,-0.000935,0.001074,0.004006,0.002208,2.527477,4.987905,-2.491263,6.549300
20.3210,0.164772,0.480145,0.003208,0.260452,-1.296158,0.941000,-1.413497,0.000435,-0.000009,-0.000847,-0.001140,0.001328,0.003855,0.002283,2.527396,4.987148,-2.491733,6.549214
20.3310,0.164776,0.480145,0.003199,0.260439,-1.296144,0.941037,-1.413474,0.000398,0.000006,-0.000842,-0.001339,0.001547,0.003712,0.002334,2.527337,4.986474,-2.492183,6.549114
20.3410,0.164780,0.480145,0.003191,0.260425,-1.296127,0.941074,-1.413451,0.000364,0.000019,-0.000827,-0.001530,0.001735,0.003578,0.002363,2.527300,4.985877,-2.492613,6.549003
20.3510,0.164783,0.480145,0.003183,0.260409,-1.296109,0.941109,-1.413427,0.000332,0.000028,-0.000803,-0.001714,0.001896,0.003451,0.002374,2.527283,4.985352,-2.493025,6.548882
20.3610,0.164787,0.480145,0.003175,0.260391,-1.296089,0.941143,-1.413403,0.000304,0.000034,-0.000772,-0.001891,0.002033,0.003332,0.002371,2.527286,4.984892,-2.493421,6.548754
20.3710,0.164790,0.480146,0.003167,0.260371,-1.296068,0.941175,-1.413380,0.000277,0.000039,-0.000737,-0.002059,0.002149,0.003221,0.002355,2.527307,4.984494,-2.493801,6.548618
20.3810,0.164792,0.480146,0.003160,0.260349,-1.296046,0.941207,-1.413356,0.000253,0.000041,-0.000697,-0.002220,0.002247,0.003116,0.002330,2.527345,4.984151,-2.494167,6.548476
20.3910,0.164795,0.480147,0.003153,0.260326,-1.296023,0.941238,-1.413333,0.000231,0.000042,-0.000654,-0.002372,0.002329,0.003018,0.002297,2.527399,4.983860,-2.494519,6.548329
